DRAM1	cluster_0
IGFL1	cluster_0
CXorf22	cluster_0
C1orf21	cluster_0
IGFLR1	cluster_0
IGFL2	cluster_0
CXorf59	cluster_0
CXorf30	cluster_0
IGFL3	cluster_0
COL9A3	cluster_1
AICDA	cluster_1
RAD1	cluster_1
AAR2	cluster_1
CNTNAP4	cluster_1
JAM2	cluster_1
CYP17A1	cluster_1
NOSTRIN	cluster_1
TTI2	cluster_1
SLC2A9	cluster_1
SLX1B	cluster_1
SETX	cluster_1
RBM4B	cluster_1
ATP6V0E2	cluster_1
EFCAB7	cluster_1
JSRP1	cluster_1
PPAP2B	cluster_1
P2RY6	cluster_1
MCMDC2	cluster_1
TAS2R16	cluster_1
SLC19A2	cluster_1
GRIPAP1	cluster_1
SSBP4	cluster_1
MCHR1	cluster_1
PTAR1	cluster_1
GAB1	cluster_1
RCE1	cluster_1
LAMA1	cluster_1
FANK1	cluster_1
CD46	cluster_1
ITGA8	cluster_1
WDR83OS	cluster_1
ZC3H12A	cluster_1
RND2	cluster_1
EPB41L4A	cluster_1
AMMECR1	cluster_1
TXNDC12	cluster_1
PPP1R2	cluster_1
CMC1	cluster_1
FSD1L	cluster_1
EDNRB	cluster_1
FRAT2	cluster_1
MRPL49	cluster_1
TMEM242	cluster_1
IQCG	cluster_1
NDUFA10	cluster_1
NELF	cluster_1
ZNF341	cluster_1
ISPD	cluster_1
RPA2	cluster_1
HJURP	cluster_1
SHMT1	cluster_1
GGACT	cluster_1
DNAL4	cluster_1
PSMA6	cluster_1
SLC36A4	cluster_1
PDE8B	cluster_1
ZEB2	cluster_1
ARFGAP3	cluster_1
ZNF318	cluster_1
VWF	cluster_1
PCDHB4	cluster_1
CCT6A	cluster_1
DUSP3	cluster_1
SLC5A5	cluster_1
DYNLRB1	cluster_1
FHIT	cluster_1
MYH14	cluster_1
ZNF441	cluster_1
OPN1MW	cluster_1
HYAL2	cluster_1
COL28A1	cluster_1
ZNF451	cluster_1
USP17L13	cluster_1
MSL2	cluster_2
ZP4	cluster_2
CCNO	cluster_2
TBRG1	cluster_2
ZFYVE26	cluster_2
CRYZ	cluster_2
ZRANB3	cluster_2
GLT8D2	cluster_2
IFIH1	cluster_2
TMEM88	cluster_2
PVRL1	cluster_2
GLOD5	cluster_2
SSR1	cluster_2
RNF181	cluster_2
SMYD4	cluster_2
SFRP1	cluster_2
KIAA1217	cluster_2
ARHGAP21	cluster_3
PRKCSH	cluster_3
