TINAGL1	cluster_0
NXT2	cluster_0
FLCN	cluster_0
AARS	cluster_0
SLC22A9	cluster_0
FAM18A	cluster_0
SLC22A6	cluster_0
RBM41	cluster_0
AGL	cluster_0
NOL12	cluster_0
GRWD1	cluster_0
REXO1L1	cluster_0
HBA2	cluster_0
CNDP1	cluster_0
HABP4	cluster_0
INOC1	cluster_0
C6orf134	cluster_0
BPY2C	cluster_0
FICD	cluster_0
ALOX5AP	cluster_0
CRNKL1	cluster_0
C9	cluster_0
AKAP1	cluster_0
AANAT	cluster_0
C8orf42	cluster_0
MRPL18	cluster_0
FBLN1	cluster_0
CHST12	cluster_0
SEC24C	cluster_0
NPTX2	cluster_0
EAPP	cluster_0
PWP2	cluster_0
C1orf216	cluster_0
LGALS4	cluster_0
PIPOX	cluster_0
BIRC2	cluster_0
IGLV2-14	cluster_0
SPRED2	cluster_0
HMG20A	cluster_0
POLR3B	cluster_0
PPFIBP2	cluster_0
DGCR8	cluster_0
RNF135	cluster_0
AGPAT1	cluster_0
C11orf31	cluster_0
COL8A1	cluster_0
TLL1	cluster_0
USP26	cluster_0
CTRC	cluster_1
TP53AP1	cluster_1
MAFK	cluster_1
RPN1	cluster_1
SNAPC4	cluster_1
C3orf10	cluster_1
APOA1	cluster_1
MEIS3P2	cluster_1
GRIP1	cluster_1
CLPS	cluster_1
PPP1R15A	cluster_1
FGF10	cluster_1
FKBP7	cluster_1
SEC61A2	cluster_1
PFDN5	cluster_1
RPL24	cluster_1
GABBR2	cluster_1
KIF17	cluster_1
PRKRIP1	cluster_1
SUPT6H	cluster_1
NR2C2	cluster_1
SIKE1	cluster_1
KCNE2	cluster_1
SSR3	cluster_1
RBBP5	cluster_1
SUPV3L1	cluster_1
IL4R	cluster_1
SH2B2	cluster_1
FCRL3	cluster_1
SPATA20	cluster_1
KIF5B	cluster_1
CXCL11	cluster_1
FAM185BP	cluster_1
TRMT5	cluster_1
ALDOC	cluster_1
CCNO	cluster_1
RPL38	cluster_1
KBTBD7	cluster_1
ZCCHC12	cluster_1
TAOK2	cluster_1
NUDT4	cluster_1
SVIL	cluster_1
NOS3	cluster_1
PLCD1	cluster_1
TXN	cluster_1
MMP2	cluster_1
GATAD2A	cluster_1
OAT	cluster_1
NUP35	cluster_1
C9orf151	cluster_1
RGL3	cluster_1
CYBB	cluster_1
FUT8	cluster_1
TRIM5	cluster_1
CCNK	cluster_1
GP9	cluster_1
TSPYL1	cluster_1
PREX1	cluster_1
NDUFA10	cluster_1
MT-ATP8	cluster_1
SCN8A	cluster_2
HIST1H2BI	cluster_2
HEMK1	cluster_2
SC4MOL	cluster_2
PLEKHF1	cluster_2
GGCX	cluster_2
GCG	cluster_2
RPS11	cluster_2
RARB	cluster_2
GALNT2	cluster_2
CAPN11	cluster_2
SFT2D1	cluster_2
EMID1	cluster_2
ZFPM2	cluster_2
ATP6V0C	cluster_2
CNN3	cluster_2
SLC5A5	cluster_2
IGLV7-46	cluster_2
C1orf190	cluster_2
PPP3R2	cluster_2
EFHA1	cluster_2
TBR1	cluster_2
OPN4	cluster_2
PDSS1	cluster_2
TXLNB	cluster_2
WSB1	cluster_2
HOXA1	cluster_2
TFAP4	cluster_2
LIN52	cluster_2
RRH	cluster_2
PPP3CB	cluster_2
PLXNB3	cluster_2
GLOD4	cluster_2
SEL1L3	cluster_2
GALNT6	cluster_2
TRIM7	cluster_2
PHF17	cluster_2
PRH2	cluster_2
BBOX1	cluster_2
ELAVL1	cluster_2
NCF2	cluster_2
MTNR1B	cluster_2
C6orf62	cluster_2
PIWIL3	cluster_2
C2orf44	cluster_2
ZBTB7A	cluster_2
PIK3C2B	cluster_2
NUP88	cluster_3
FMO1	cluster_3
FBXO18	cluster_3
RPS23	cluster_3
KRT27	cluster_3
F7	cluster_3
ITGA5	cluster_3
ABCA1	cluster_3
COMMD6	cluster_3
GPSM1	cluster_3
TRPM7	cluster_3
AP1S1	cluster_3
FASN	cluster_3
API5	cluster_3
GDAP1	cluster_3
RNF14	cluster_3
FKBP9L	cluster_3
IKBIP	cluster_3
C1orf123	cluster_3
DNAJA4	cluster_3
HNRNPC	cluster_3
FBXO41	cluster_3
CNBP	cluster_3
METAP1	cluster_3
NOL5A	cluster_3
HIST1H2AA	cluster_3
CWF19L2	cluster_3
GH1	cluster_3
CLEC3B	cluster_3
C16orf72	cluster_3
LARS2	cluster_3
PAIP2	cluster_3
VPS33B	cluster_3
ADH5	cluster_3
TUBA1B	cluster_3
TRIM11	cluster_3
RDX	cluster_3
DHTKD1	cluster_3
FAM203A	cluster_3
MYF6	cluster_3
CD164	cluster_3
KRT6B	cluster_3
MEP1A	cluster_3
NOP16	cluster_3
C6orf25	cluster_3
VTA1	cluster_3
KIAA0409	cluster_3
KLHL9	cluster_3
RND1	cluster_3
CENPC1	cluster_3
PPBP	cluster_3
GSTCD	cluster_3
GPRIN2	cluster_3
C11orf49	cluster_3
TFB1M	cluster_3
SRMS	cluster_3
CD200R1	cluster_3
KIRREL	cluster_3
ALS2CR7	cluster_3
UBAP2	cluster_3
FAM113A	cluster_3
GTF2H2	cluster_3
HIST1H1A	cluster_3
C13orf33	cluster_3
HIGD1A	cluster_3
DNAJC6	cluster_3
TKTL2	cluster_3
RAG1	cluster_3
DR1	cluster_3
NRGN	cluster_3
PSG2	cluster_3
C11orf79	cluster_3
RANBP1	cluster_3
TTLL4	cluster_3
FOXP1	cluster_3
DNMBP	cluster_3
UQCRC2	cluster_3
MS4A2	cluster_3
NGEF	cluster_3
RFC2	cluster_3
MYCBPAP	cluster_3
ANKRD7	cluster_3
PTPRN	cluster_3
RPL27AP	cluster_3
TBX6	cluster_3
MAEL	cluster_3
CAPNS1	cluster_3
MYL12A	cluster_3
KIR2DL4	cluster_3
PHLDA3	cluster_3
SLC6A10P	cluster_3
TIMP3	cluster_3
APBA2BP	cluster_3
SIRT7	cluster_3
FOXG1	cluster_4
IGLC1	cluster_4
GADD45G	cluster_4
GSTZ1	cluster_4
FGF9	cluster_4
GABRB1	cluster_4
SCNN1G	cluster_4
TBC1D9	cluster_4
HIST1H2BF	cluster_4
IFNGR1	cluster_4
TSTD1	cluster_4
CYP27A1	cluster_4
KIFC2	cluster_4
MAP3K2	cluster_4
RUSC1	cluster_4
NDE1	cluster_4
RELB	cluster_4
KIAA1468	cluster_4
SAC3D1	cluster_4
ALPL	cluster_4
RPS6KB2	cluster_4
PLAG1	cluster_4
TRIM29	cluster_4
DHX8	cluster_4
PDE2A	cluster_4
RABGGTA	cluster_4
RAD52	cluster_4
FLOT2	cluster_4
ZCCHC6	cluster_4
