LHX2	cluster_5
SEPT12	cluster_5
PAGE4	cluster_5
SDHB	cluster_5
TXNL4A	cluster_5
SAE1	cluster_5
PHOX2B	cluster_5
GABPB2	cluster_5
EFTUD1	cluster_5
MT-ND6	cluster_5
EAF2	cluster_5
UHRF2	cluster_5
EAF1	cluster_5
IL17B	cluster_5
CLDN18	cluster_5
TRPM1	cluster_5
HCST	cluster_5
MSTN	cluster_5
CD59	cluster_5
PAPOLA	cluster_5
TARBP2	cluster_5
TNFRSF11B	cluster_5
APOB	cluster_5
USHBP1	cluster_5
OXT	cluster_5
TRDMT1	cluster_5
NPY	cluster_5
VIPR1	cluster_5
PEX10	cluster_5
PCSK9	cluster_5
NTSR1	cluster_5
CSTF2	cluster_5
APLN	cluster_5
MYCBP	cluster_5
CHMP1B	cluster_5
STK16	cluster_5
CSTF1	cluster_5
NTSR2	cluster_5
ARSA	cluster_5
EBF1	cluster_5
NPBWR1	cluster_5
NDUFA9	cluster_5
NMUR2	cluster_5
NPBWR2	cluster_5
C8A	cluster_5
EFEMP2	cluster_5
NMUR1	cluster_5
NPFF	cluster_5
STX4	cluster_5
HAVCR1	cluster_5
GABPB1	cluster_5
NPB	cluster_5
CCPG1	cluster_5
IL27	cluster_5
PGLYRP1	cluster_5
NPPC	cluster_5
VPS4A	cluster_5
ZDHHC5	cluster_5
IL17RA	cluster_5
NPW	cluster_5
B0AZM1	cluster_5
QRFPR	cluster_5
UBA2	cluster_5
UTS2	cluster_5
IL25	cluster_5
VCPKMT	cluster_5
PREB	cluster_5
MRTO4	cluster_5
POLR3D	cluster_5
MPP1	cluster_5
NDUFB6	cluster_5
NMU	cluster_5
USH1G	cluster_5
MMP11	cluster_5
MOV10	cluster_5
ETFB	cluster_5
FBLN5	cluster_5
NMS	cluster_5
POLR3C	cluster_5
GYPC	cluster_5
POLR3F	cluster_5
SNRPB2	cluster_5
CLDN16	cluster_5
ULBP2	cluster_5
DCC	cluster_5
PSMA2	cluster_5
NPFFR1	cluster_5
SCT	cluster_5
SLC50A1	cluster_5
XCL1	cluster_5
TCEA1	cluster_5
SRPR	cluster_5
GIP	cluster_7
SBDS	cluster_7
SAR1A	cluster_7
SEMA7A	cluster_7
XCR1	cluster_7
Q59FG9	cluster_7
NPSR1	cluster_7
TBCD	cluster_7
LRRC4C	cluster_7
CYFIP1	cluster_7
PLXNC1	cluster_7
SRP54	cluster_7
OXTR	cluster_7
SKOR1	cluster_7
MLN	cluster_7
DICER1	cluster_7
TRIM11	cluster_7
F13B	cluster_7
SENP6	cluster_7
AGO1	cluster_7
UBR5	cluster_7
NPY5R	cluster_7
NPR3	cluster_7
E9KL23	cluster_7
MEIS1	cluster_7
GFRA3	cluster_7
SEPT6	cluster_7
SRP9	cluster_7
NCKAP1	cluster_7
PCDH15	cluster_7
CXCR6	cluster_7
TIMD4	cluster_7
IL17A	cluster_7
PRLH	cluster_7
DHPS	cluster_7
ETFA	cluster_7
DRG1	cluster_7
QRFP	cluster_7
TACR2	cluster_7
RAB7A	cluster_7
PCNP	cluster_7
OSTN	cluster_7
SDHAF2	cluster_7
SCTR	cluster_7
BRD7	cluster_7
UTS2R	cluster_7
TRPV2	cluster_7
ARTN	cluster_7
FLOT2	cluster_7
IL27RA	cluster_7
LDB1	cluster_7
LRP4	cluster_7
CD70	cluster_7
SON	cluster_7
SOD1	cluster_7
EIF5A	cluster_7
NPS	cluster_7
PRLHR	cluster_7
GEMIN6	cluster_7
ZNF521	cluster_7
TAC1	cluster_7
HOOK2	cluster_7
ASPSCR1	cluster_7
GEMIN7	cluster_7
POMP	cluster_7
MLX	cluster_7
ATRN	cluster_7
FYCO1	cluster_7
NYX	cluster_7
F13A1	cluster_7
ADAM22	cluster_7
CNTRL	cluster_7
VAMP2	cluster_7
SDF2L1	cluster_7
GFRA4	cluster_7
RBM15	cluster_7
CD27	cluster_7
MLXIP	cluster_7
APLNR	cluster_7
FIP1L1	cluster_7
PSPN	cluster_7
GIPR	cluster_7
ACP5	cluster_7
ASIP	cluster_7
NPY4R	cluster_7
CCS	cluster_7
DENND4A	cluster_7
MMP24	cluster_9
INPP5D	cluster_9
SFTPA1	cluster_9
FES	cluster_9
GAS6	cluster_9
