REL	cluster_8
KCTD10	cluster_8
ZIC1	cluster_8
STIM1	cluster_8
WRN	cluster_8
HNF1B	cluster_8
LIMD1	cluster_8
RAPGEF5	cluster_8
SLU7	cluster_8
SLC6A4	cluster_8
HIST2H2BD	cluster_8
WASL	cluster_8
SCN3A	cluster_8
PALLD	cluster_8
PIAS1	cluster_8
ACPP	cluster_8
PTGER2	cluster_8
DEF6	cluster_8
SLA	cluster_8
MID1	cluster_8
GDF11	cluster_8
WIPI1	cluster_8
IL2RG	cluster_8
MAP3K11	cluster_8
A0A024R1D6	cluster_8
RASGRF2	cluster_8
RIT1	cluster_8
SMURF2	cluster_8
MLXIPL	cluster_8
MGEA5	cluster_8
PDE4B	cluster_8
GDI1	cluster_8
IGFBP3	cluster_8
RNF41	cluster_8
NFAT5	cluster_8
TAF11	cluster_8
SOCS5	cluster_8
TNFRSF14	cluster_8
MAML2	cluster_8
Q9UME6	cluster_8
MCF2	cluster_10
CAMK2D	cluster_10
HDAC9	cluster_10
ACTR3	cluster_10
VRK2	cluster_10
NEFH	cluster_10
HOXA1	cluster_10
PDGFC	cluster_10
PPP3CA	cluster_10
PREX2	cluster_10
USP22	cluster_10
HDAC1	cluster_10
SPTAN1	cluster_10
ITGB1BP2	cluster_10
PAX3	cluster_10
DEPTOR	cluster_10
MCL1	cluster_10
SRC	cluster_10
CTDSP2	cluster_10
ABCB1	cluster_10
MEF2A	cluster_10
WNT5A	cluster_10
GRID2	cluster_10
PGF	cluster_10
TAX1BP1	cluster_10
AHSG	cluster_10
GTSE1	cluster_10
AGO2	cluster_10
GAB1	cluster_10
KLF6	cluster_10
CGB5	cluster_10
OPTN	cluster_10
BCL2L2	cluster_10
PRKCB	cluster_10
EIF3A	cluster_10
MAP3K1	cluster_10
TDP2	cluster_10
RPA3	cluster_10
ZDHHC9	cluster_10
EED	cluster_10
TICRR	cluster_10
HRH1	cluster_10
DAP	cluster_10
NFATC1	cluster_10
S100B	cluster_10
EPHA6	cluster_10
PRMT5	cluster_10
WNT5B	cluster_10
TUBA8	cluster_10
DKK1	cluster_10
CCNT1	cluster_10
SAA1	cluster_10
SEMA3F	cluster_10
KDM6B	cluster_10
V9HWD6	cluster_10
DNER	cluster_11
PHACTR3	cluster_11
POLL	cluster_11
B3KXA2	cluster_11
PNPLA8	cluster_11
MYLK	cluster_11
ACVR2A	cluster_11
UNC93B1	cluster_11
DAK	cluster_11
MARCH7	cluster_11
GTF2E2	cluster_11
XPO1	cluster_11
HIST1H2BH	cluster_11
PSMD6	cluster_11
Q7Z322	cluster_11
PITPNA	cluster_11
STIP1	cluster_11
SPTBN1	cluster_11
EDC3	cluster_11
XRCC1	cluster_11
CDK2AP1	cluster_11
PAG1	cluster_11
C5AR2	cluster_11
V9HWI5	cluster_11
CDK9	cluster_11
SNX18	cluster_11
DAAM1	cluster_11
CDCA7	cluster_11
RAB4A	cluster_11
CETN3	cluster_11
HSPA9	cluster_11
ACTR3B	cluster_11
IL22	cluster_11
NUP88	cluster_11
TLE1	cluster_11
KATNA1	cluster_11
PRKAR1A	cluster_11
NONO	cluster_11
IL37	cluster_11
EPS15L1	cluster_11
CDK20	cluster_11
ARHGAP22	cluster_11
LIMS1	cluster_11
UBQLN1	cluster_11
SLC2A1	cluster_11
NDUFV2	cluster_11
ISL1	cluster_11
GNA15	cluster_11
OTX1	cluster_11
HNRNPA1	cluster_11
DLG1	cluster_11
L1CAM	cluster_11
Q53FE8	cluster_11
PDHA2	cluster_11
PSMC2	cluster_11
METTL1	cluster_11
CRTC1	cluster_11
ABCC2	cluster_11
APP	cluster_11
CASC5	cluster_11
PDHB	cluster_11
MMP15	cluster_11
EGFR	cluster_11
EIF3G	cluster_19
CSDC2	cluster_19
HIF1A	cluster_19
FGF5	cluster_19
KISS1	cluster_19
FREM1	cluster_19
MDC1	cluster_19
HIST2H2AC	cluster_19
RBSN	cluster_19
PIM1	cluster_19
PRKCZ	cluster_19
ROR1	cluster_19
MAFA	cluster_19
HCN4	cluster_19
SERPINA5	cluster_19
SORBS2	cluster_19
GLIS2	cluster_19
IRF7	cluster_19
BBC3	cluster_19
TFAM	cluster_19
LIN7A	cluster_19
CETN2	cluster_19
IFNB1	cluster_19
RALGDS	cluster_19
GCG	cluster_19
LAMB3	cluster_19
TRAF6	cluster_19
CTDP1	cluster_19
CKAP4	cluster_19
BHLHE41	cluster_19
FLII	cluster_19
SIX1	cluster_19
CDO1	cluster_19
MYOCD	cluster_19
AGRP	cluster_19
PHB	cluster_19
PIP5K1A	cluster_19
PJA2	cluster_19
UBASH3B	cluster_22
NOLC1	cluster_22
PITX1	cluster_22
ITK	cluster_22
GYS1	cluster_22
TREM1	cluster_22
ASAP1	cluster_22
SP2	cluster_22
ADCY5	cluster_22
POU5F1	cluster_22
PAWR	cluster_22
SUPT5H	cluster_22
HGS	cluster_22
FHL2	cluster_22
IKZF1	cluster_22
TNFRSF8	cluster_22
UBL5	cluster_22
SNPH	cluster_22
PDCD1LG2	cluster_22
ACTA2	cluster_22
CDK5R1	cluster_22
TUBA1C	cluster_22
IFIT1	cluster_22
TRAF3	cluster_22
UBR1	cluster_22
IL2RB	cluster_22
DDIT3	cluster_22
FBXO43	cluster_22
SOX2	cluster_22
ELOVL1	cluster_22
DUOX2	cluster_22
CIC	cluster_22
GNAI1	cluster_22
CDC27	cluster_22
ARFIP1	cluster_22
USP14	cluster_22
SERPINF1	cluster_22
SLC2A4	cluster_22
ICOS	cluster_23
NLRP10	cluster_23
TPR	cluster_23
TCEAL1	cluster_23
GP1BA	cluster_23
PTPRK	cluster_23
B3KWN9	cluster_23
ST8SIA4	cluster_23
PLXNB3	cluster_23
NR2F6	cluster_23
IKZF3	cluster_23
LAIR1	cluster_23
CENPF	cluster_23
V9HW43	cluster_23
SIVA1	cluster_23
RCHY1	cluster_23
CCDC88A	cluster_23
IL23A	cluster_23
Q66SS1	cluster_23
NFE2L1	cluster_23
TJP1	cluster_23
ICAM1	cluster_23
SCAMP1	cluster_23
KCNN4	cluster_23
PDE1B	cluster_23
EEF1A2	cluster_23
NMNAT1	cluster_23
SRXN1	cluster_23
DNTTIP2	cluster_23
FHL5	cluster_23
EDNRA	cluster_23
CLTCL1	cluster_23
ATRIP	cluster_23
MITF	cluster_23
ITGA5	cluster_23
GRIK1	cluster_23
KCND3	cluster_23
MAP2K2	cluster_23
FOXM1	cluster_23
TGFB1I1	cluster_23
KIFC1	cluster_23
HSP90B1	cluster_23
MAF1	cluster_23
LBR	cluster_23
RSPO2	cluster_23
HSPA4	cluster_23
RAE1	cluster_23
