TEAD2	cluster_24
MOCS1	cluster_24
SPRR1A	cluster_24
LIFR	cluster_106
TRNT1	cluster_106
DACH2	cluster_106
MTCH2	cluster_106
HIGD1C	cluster_106
WSB1	cluster_106
COL21A1	cluster_172
PLB1	cluster_172
IL18	cluster_172
NR6A1	cluster_172
FAM21A	cluster_172
EME1	cluster_172
ARIH2	cluster_172
IQCB1	cluster_172
RHBDL1	cluster_203
DPT	cluster_203
ACSM3	cluster_203
HR	cluster_203
GAL	cluster_203
PTPLAD1	cluster_203
EFCAB12	cluster_203
SLC2A7	cluster_242
CCM2L	cluster_242
FUK	cluster_242
ARL17A	cluster_242
SUPT5H	cluster_242
RRP36	cluster_242
PPP1R21	cluster_304
WDR74	cluster_304
ZBED4	cluster_304
FGD6	cluster_304
AQR	cluster_304
IKZF1	cluster_304
KIAA1217	cluster_304
SLC4A5	cluster_304
SHMT2	cluster_327
ABCA4	cluster_327
GLUD2	cluster_327
MAGEA3	cluster_327
LURAP1	cluster_327
PHF20L1	cluster_327
TMEM223	cluster_327
