SPAG5	cluster_0
SLC25A5	cluster_0
UGT2B10	cluster_0
SLBP	cluster_0
IPO8	cluster_0
RBMXL2	cluster_0
CLCF1	cluster_0
LAMTOR3	cluster_0
CCL3L1	cluster_0
CLCN4	cluster_0
FLAD1	cluster_0
SLC47A1	cluster_0
SAMD4A	cluster_0
ARHGAP23	cluster_0
TUBB3	cluster_0
HAS3	cluster_0
CCDC67	cluster_0
UGT1A3	cluster_0
TRIM58	cluster_0
CSNK1G3	cluster_0
RARS2	cluster_0
HSD11B1	cluster_0
PRPF18	cluster_0
POLR3GL	cluster_0
DMWD	cluster_0
NPAS1	cluster_0
LRTOMT	cluster_0
SRCIN1	cluster_0
ZNF462	cluster_0
ERAS	cluster_0
SLC25A31	cluster_0
MAN2C1	cluster_0
LSM6	cluster_0
COX11	cluster_0
ADAM17	cluster_0
RHOU	cluster_0
GCGR	cluster_0
PSEN2	cluster_0
FABP2	cluster_0
FANCI	cluster_0
PLEKHD1	cluster_0
PBXIP1	cluster_0
CA1	cluster_0
CBX2	cluster_0
SLCO2A1	cluster_0
PCSK6	cluster_0
RAB40AL	cluster_0
BEST2	cluster_0
ENPP1	cluster_0
ONECUT2	cluster_0
FANCA	cluster_0
KRT84	cluster_1
MTMR9	cluster_1
PRKAR2B	cluster_1
MND1	cluster_1
ZWINT	cluster_1
SNTB2	cluster_1
OOEP	cluster_1
SCN2A	cluster_1
KCNK5	cluster_1
DDC	cluster_1
MAP2K2	cluster_1
DUSP18	cluster_1
BACH2	cluster_1
ATP8B2	cluster_1
PROX2	cluster_1
ZNF419	cluster_1
EXOC3L4	cluster_1
GID8	cluster_1
SQRDL	cluster_1
CPA1	cluster_1
MIB1	cluster_1
MRPS11	cluster_1
STIM2	cluster_1
FUT9	cluster_1
TRIO	cluster_1
EPS8L2	cluster_1
KLK12	cluster_1
CSTB	cluster_1
MAP4	cluster_1
KCNJ2	cluster_1
PRG2	cluster_1
MKI67	cluster_1
POGZ	cluster_1
KIAA1456	cluster_1
ZNF468	cluster_1
CNRIP1	cluster_1
EGFL7	cluster_1
SLC30A7	cluster_1
OR11H6	cluster_1
TMPRSS13	cluster_1
SUCNR1	cluster_1
ZNF444	cluster_1
PRTN3	cluster_1
USP11	cluster_1
STAT2	cluster_1
FSTL3	cluster_1
CELSR3	cluster_1
HIPK4	cluster_1
CDKN2AIP	cluster_1
OR4D11	cluster_1
FOXRED2	cluster_1
FCER1A	cluster_1
POPDC3	cluster_1
BRF2	cluster_1
OR4K5	cluster_1
UBAC2	cluster_1
EBAG9	cluster_1
SMC3	cluster_1
PIAS2	cluster_1
CKS1B	cluster_1
ZDHHC19	cluster_1
TAGLN3	cluster_1
TFAP4	cluster_1
FFAR1	cluster_1
FAM64A	cluster_1
SCTR	cluster_1
MSL1	cluster_1
SEPT11	cluster_1
RPP14	cluster_1
VPS26A	cluster_1
BCL2L15	cluster_1
FTSJD2	cluster_1
DSTYK	cluster_1
KIAA0430	cluster_1
RAMP1	cluster_1
PRDX4	cluster_1
SEC62	cluster_2
DUSP28	cluster_2
PNPLA1	cluster_2
PPP1R7	cluster_2
VAPB	cluster_2
SPRYD7	cluster_2
CD48	cluster_2
ANKMY2	cluster_2
SERHL2	cluster_2
EPO	cluster_2
HES6	cluster_2
C4orf19	cluster_2
TMEM203	cluster_2
ZC3H10	cluster_2
FASTKD5	cluster_2
EIF2S3	cluster_2
CNNM1	cluster_2
NKAIN2	cluster_2
MED4	cluster_2
MAST3	cluster_2
TRPT1	cluster_2
KCTD17	cluster_2
ATP6AP1	cluster_2
NLRP14	cluster_2
GUCA1C	cluster_2
FAM35A	cluster_2
KIAA1522	cluster_2
PTPRZ1	cluster_2
C16orf80	cluster_2
SLC4A1	cluster_2
CASKIN1	cluster_2
VDAC2	cluster_2
WDR69	cluster_2
RCOR3	cluster_2
WIPI2	cluster_2
MYO7A	cluster_2
CT45A5	cluster_2
IL33	cluster_2
MDP1	cluster_2
GTF2H2	cluster_2
COG6	cluster_2
VTI1B	cluster_2
HDC	cluster_2
PLBD1	cluster_2
TMEM87B	cluster_2
MTRF1L	cluster_2
RPL37A	cluster_2
SORL1	cluster_2
PDLIM1	cluster_2
ZNF613	cluster_2
RIMKLA	cluster_2
TRIM24	cluster_2
GCOM1	cluster_2
RFT1	cluster_2
DPP3	cluster_2
MLXIPL	cluster_2
PDE12	cluster_2
GPATCH8	cluster_2
NPY	cluster_2
KRT10	cluster_2
TSC22D3	cluster_2
UGT1A6	cluster_2
OR51I2	cluster_2
HOXB6	cluster_2
PRKCSH	cluster_2
AP3D1	cluster_2
TMEM27	cluster_2
TTC6	cluster_2
PCDH19	cluster_2
ARF4	cluster_2
TBCC	cluster_2
FTSJ2	cluster_2
CTSL2	cluster_2
ZNF639	cluster_2
DDX52	cluster_2
TGM6	cluster_2
H2AFX	cluster_2
MAP2	cluster_2
IFRD1	cluster_2
CEACAM6	cluster_2
CERS6	cluster_2
ZNF32	cluster_2
INTS2	cluster_2
ARL14EP	cluster_2
MAGED4B	cluster_2
TMEM86A	cluster_2
NSUN7	cluster_2
PRPSAP2	cluster_2
MAGEA2B	cluster_2
BTG4	cluster_2
COQ10B	cluster_2
KIR2DL3	cluster_2
POF1B	cluster_2
GLYATL3	cluster_2
SOX21	cluster_2
TMED9	cluster_2
RXRB	cluster_3
MEF2C	cluster_3
PCIF1	cluster_3
ZNF136	cluster_3
HDHD2	cluster_3
PTGER1	cluster_3
CHST7	cluster_3
IGFL2	cluster_3
PMAIP1	cluster_3
RBMS2	cluster_3
TPRN	cluster_3
ARL16	cluster_3
ZBTB44	cluster_3
NFATC2IP	cluster_3
DNPEP	cluster_3
PAPOLA	cluster_3
