SPAG5	cluster_0
SLC25A5	cluster_0
UGT2B10	cluster_0
SLBP	cluster_0
IPO8	cluster_0
RBMXL2	cluster_0
CLCF1	cluster_0
LAMTOR3	cluster_0
CCL3L1	cluster_0
CLCN4	cluster_0
FLAD1	cluster_0
SLC47A1	cluster_0
SAMD4A	cluster_0
ARHGAP23	cluster_0
TUBB3	cluster_0
HAS3	cluster_0
CCDC67	cluster_0
UGT1A3	cluster_0
TRIM58	cluster_0
CSNK1G3	cluster_0
RARS2	cluster_0
HSD11B1	cluster_0
PRPF18	cluster_0
POLR3GL	cluster_0
DMWD	cluster_0
NPAS1	cluster_0
LRTOMT	cluster_0
SRCIN1	cluster_0
ZNF462	cluster_0
ERAS	cluster_0
SLC25A31	cluster_0
MAN2C1	cluster_0
LSM6	cluster_0
COX11	cluster_0
ADAM17	cluster_0
RHOU	cluster_0
GCGR	cluster_0
PSEN2	cluster_0
FABP2	cluster_0
FANCI	cluster_0
PLEKHD1	cluster_0
PBXIP1	cluster_0
CA1	cluster_0
CBX2	cluster_0
SLCO2A1	cluster_0
PCSK6	cluster_0
RAB40AL	cluster_0
BEST2	cluster_0
ENPP1	cluster_0
ONECUT2	cluster_0
FANCA	cluster_0
MYH2	cluster_5
UBA52	cluster_5
OXCT1	cluster_5
C11orf31	cluster_5
CNTFR	cluster_5
TDRD5	cluster_5
SPR	cluster_5
GABRE	cluster_5
PAX3	cluster_5
TIMP4	cluster_5
IRAK4	cluster_5
ASCL5	cluster_5
IFNA6	cluster_5
PFDN4	cluster_5
ARRB1	cluster_5
RBMXL3	cluster_5
APTX	cluster_5
SPTBN5	cluster_5
RASGEF1B	cluster_5
CCNL2	cluster_5
PTOV1	cluster_5
PDX1	cluster_5
SOX5	cluster_5
KIAA2018	cluster_5
PNLIPRP1	cluster_5
L3MBTL1	cluster_5
USP6	cluster_5
ODC1	cluster_5
CORO1B	cluster_5
TBC1D14	cluster_5
S100A13	cluster_5
ENTHD2	cluster_5
SDC3	cluster_5
ANGPT1	cluster_5
RNASE11	cluster_5
PLTP	cluster_5
ARFIP2	cluster_5
DMD	cluster_5
AMIGO2	cluster_5
CLCN1	cluster_5
ALDH1A2	cluster_5
C7orf43	cluster_5
LAMA2	cluster_5
DUSP10	cluster_5
SFN	cluster_5
PIK3CB	cluster_5
PIK3R2	cluster_5
CYP2R1	cluster_5
CLCN3	cluster_5
ATP5E	cluster_5
MAN1C1	cluster_5
TNFRSF1A	cluster_5
MAP3K3	cluster_5
MTIF3	cluster_5
TFB1M	cluster_6
CCDC39	cluster_6
BUB3	cluster_6
DUOX2	cluster_6
ERP29	cluster_6
PPP2R3B	cluster_6
SSR4	cluster_6
AGGF1	cluster_6
METTL2A	cluster_6
HIST1H3H	cluster_6
ATP5G1	cluster_6
FOXJ1	cluster_6
S100A16	cluster_6
CCND3	cluster_6
C17orf96	cluster_6
MRPS18A	cluster_6
HMGN1	cluster_6
DBN1	cluster_6
PABPC4	cluster_6
PTK6	cluster_6
NRM	cluster_6
PAQR7	cluster_6
HIST1H3A	cluster_6
MYL7	cluster_6
MXRA5	cluster_6
ITGB1BP2	cluster_6
QDPR	cluster_6
ACBD4	cluster_6
NFATC3	cluster_6
ATXN2	cluster_6
PCDHB4	cluster_6
INIP	cluster_6
MAN1A2	cluster_6
CDH23	cluster_6
DYNC2H1	cluster_6
C10orf88	cluster_6
CD3D	cluster_6
IRF2BPL	cluster_6
ERC2	cluster_6
PROCA1	cluster_6
RPL18A	cluster_6
DGCR14	cluster_6
TRAPPC4	cluster_6
GADD45B	cluster_6
KCNH5	cluster_6
EME2	cluster_6
GUCD1	cluster_6
FAM208A	cluster_11
GAR1	cluster_11
DDHD1	cluster_11
GEM	cluster_11
TSPAN9	cluster_11
MUC15	cluster_11
ACPT	cluster_11
ACSL4	cluster_11
UBAP2L	cluster_11
THBS3	cluster_11
WNT2B	cluster_11
UNC93B1	cluster_11
CDY1	cluster_11
PPM1B	cluster_11
ECHS1	cluster_11
SRPK3	cluster_11
CCDC42	cluster_11
CXCR7	cluster_11
MGAT3	cluster_11
HMGB4	cluster_11
FLNB	cluster_11
C3orf62	cluster_11
ZFPL1	cluster_11
SHF	cluster_11
MT1F	cluster_11
GPR115	cluster_11
MMAA	cluster_11
APLNR	cluster_11
NCR1	cluster_11
AKR7A3	cluster_11
RNF24	cluster_11
CANX	cluster_11
MYEOV	cluster_11
MAP6	cluster_11
ZNF780B	cluster_11
MAS1	cluster_11
MCIN	cluster_11
BLVRB	cluster_11
AKTIP	cluster_12
SSNA1	cluster_12
ABHD6	cluster_12
DYNLL2	cluster_12
SEL1L	cluster_12
SYNRG	cluster_12
ZCCHC12	cluster_12
ZC3H15	cluster_12
MPDU1	cluster_12
WDR46	cluster_12
NFAT5	cluster_12
RPS7	cluster_12
CTNNBL1	cluster_12
PTPMT1	cluster_12
OR8S1	cluster_12
LMBR1L	cluster_12
NEO1	cluster_12
SRXN1	cluster_12
PLCG2	cluster_12
ARHGAP36	cluster_12
PCTP	cluster_12
TEX30	cluster_12
DRD5	cluster_12
GGTLC2	cluster_12
GFM2	cluster_12
LRRC19	cluster_12
C6orf201	cluster_12
TSPYL5	cluster_12
NDOR1	cluster_12
COX7C	cluster_12
APOC1	cluster_12
NIT2	cluster_12
NIPSNAP1	cluster_12
WWC1	cluster_12
P2RX3	cluster_12
HRH2	cluster_12
HS6ST1	cluster_12
DPYSL2	cluster_12
LEMD2	cluster_12
TMEM38B	cluster_12
PELI1	cluster_12
BRD1	cluster_12
BPY2	cluster_12
CWC25	cluster_12
C19orf47	cluster_12
MRPS5	cluster_12
DSCAM	cluster_12
SVIL	cluster_12
CREBBP	cluster_12
NSF	cluster_12
