GIP	cluster_1
ZNF396	cluster_1
GPHA2	cluster_1
GFOD1	cluster_1
ADH1C	cluster_1
FLRT2	cluster_1
KLF7	cluster_1
CD180	cluster_1
TAS1R2	cluster_1
S100A16	cluster_1
LTC4S	cluster_1
MFRP	cluster_2
SCGB1D1	cluster_2
DBH	cluster_2
OBP2A	cluster_2
TAS1R3	cluster_2
SLC39A1	cluster_2
CCDC155	cluster_2
C1QTNF5	cluster_2
S100A14	cluster_2
RBMS2	cluster_2
ICOS	cluster_2
GFOD2	cluster_2
ADH1A	cluster_3
CCDC87	cluster_3
ZNF397	cluster_3
AGTRL1	cluster_3
EBPL	cluster_3
MMAB	cluster_3
GFRA3	cluster_3
GIPR	cluster_3
GPHB5	cluster_3
CKAP2	cluster_17
AXIN2	cluster_17
CMA1	cluster_17
CAPN11	cluster_17
RPL18	cluster_17
CNN3	cluster_17
CD81	cluster_17
HMOX2	cluster_17
ITIH3	cluster_17
HRNR	cluster_17
C12orf26	cluster_17
MALT1	cluster_17
HN1L	cluster_17
GIYD2	cluster_17
C4orf27	cluster_17
TREM2	cluster_49
NDST2	cluster_49
GNGT2	cluster_49
NDUFA7	cluster_49
GZMA	cluster_49
MYEOV2	cluster_49
MEPE	cluster_49
AMPD2	cluster_49
EMX2	cluster_49
PPP2R2D	cluster_49
CYP51A1	cluster_49
MAT2A	cluster_49
CBWD3	cluster_52
APPL2	cluster_52
TMEM186	cluster_52
CENPA	cluster_52
TRA2A	cluster_52
SMARCB1	cluster_52
MAP3K11	cluster_52
PPAN-P2RY11	cluster_52
NFATC2IP	cluster_52
HTR6	cluster_52
NUP160	cluster_52
SEMA4A	cluster_52
QDPR	cluster_52
DENND1A	cluster_52
RTN4RL1	cluster_55
SAMM50	cluster_55
MMP20	cluster_55
MRPL34	cluster_55
IKZF2	cluster_55
FGD2	cluster_55
VPS33B	cluster_55
FN3K	cluster_55
SEPT6	cluster_55
EIF4H	cluster_55
MAPK6	cluster_55
TACC3	cluster_55
TRIM25	cluster_55
ALG8	cluster_55
OSTM1	cluster_55
EIF2AK2	cluster_76
NPDC1	cluster_76
MTERFD1	cluster_76
NCL	cluster_76
CCNA2	cluster_76
NME5	cluster_76
TBL1X	cluster_76
PLA2G2E	cluster_76
MRI1	cluster_76
LBXCOR1	cluster_76
ALDOB	cluster_76
CTNNB1	cluster_76
LITAF	cluster_76
DECR1	cluster_76
PGLYRP1	cluster_76
EYA3	cluster_80
DEXI	cluster_80
RNF5	cluster_80
DFNA5	cluster_80
FMR1	cluster_80
TOMM34	cluster_80
TMEM16K	cluster_80
ZZEF1	cluster_80
RNF14	cluster_80
NDOR1	cluster_83
RAP1GAP	cluster_83
ITGA5	cluster_83
PLCG2	cluster_83
PPFIA4	cluster_83
SLC44A4	cluster_83
NDUFB2	cluster_83
SIX5	cluster_83
MICALL1	cluster_83
RAB40C	cluster_83
ADARB2	cluster_83
MAML1	cluster_83
GATS	cluster_83
GPX4	cluster_83
NR6A1	cluster_83
VEPH1	cluster_123
TMCO1	cluster_123
NDUFB4	cluster_123
DLX4	cluster_123
PTPRN2	cluster_123
UBE2A	cluster_123
DERL3	cluster_123
PSMB10	cluster_123
SCRN3	cluster_123
TMEM22	cluster_123
NPEPPS	cluster_123
ADAMTS13	cluster_123
ZNF804A	cluster_123
FAM102A	cluster_145
PPP4C	cluster_145
CAMK1	cluster_145
BPGM	cluster_145
C2orf34	cluster_145
CEACAM1	cluster_145
RBCK1	cluster_145
MARCH5	cluster_145
MN1	cluster_145
STMN3	cluster_145
TASP1	cluster_145
ZFYVE16	cluster_145
PALM	cluster_154
EFNA1	cluster_154
ZNHIT4	cluster_154
DDX21	cluster_154
FBXO6	cluster_154
FTH1	cluster_154
PF4V1	cluster_154
UBE2M	cluster_154
PPAP2A	cluster_154
CSPG5	cluster_154
C1orf168	cluster_154
VGF	cluster_154
HAS3	cluster_154
YWHAE	cluster_154
LRRC49	cluster_165
CHP1	cluster_165
SGPP2	cluster_165
CDCA3	cluster_165
COL9A1	cluster_165
EIF5AP1	cluster_165
LAMB1	cluster_165
STATH	cluster_165
DCX	cluster_165
EXOD1	cluster_165
ATXN1	cluster_165
NBEA	cluster_165
PPP1CA	cluster_165
FAM120B	cluster_170
CC2D1A	cluster_170
SAMD8	cluster_170
RPS14	cluster_170
HOXA6	cluster_170
CFD	cluster_170
KALRN	cluster_170
RCN1	cluster_170
EIF2S3	cluster_170
HOXC8	cluster_170
N4BP2L1	cluster_170
CCDC120	cluster_170
CLEC4F	cluster_170
EIF3A	cluster_170
RASSF2	cluster_170
RABEPK	cluster_172
NSA2	cluster_172
CTNNBL1	cluster_172
CLDN1	cluster_172
MAGEA1	cluster_172
LAPTM5	cluster_172
POLB	cluster_172
EIF2B4	cluster_172
ANXA3	cluster_172
STOM	cluster_172
C3orf19	cluster_172
CAMK2A	cluster_172
ARHGEF28	cluster_172
C6orf113	cluster_179
MLYCD	cluster_179
CA3	cluster_179
TBC1D22B	cluster_179
CYP11A1	cluster_179
YY2	cluster_179
WFDC2	cluster_179
USP12	cluster_179
PPIE	cluster_179
C6orf48	cluster_182
UBXD3	cluster_182
CA10	cluster_182
PDE3B	cluster_182
IPO9	cluster_182
LRP4	cluster_182
PLEKHA8	cluster_182
SPIRE1	cluster_182
PCF11	cluster_182
ST8SIA4	cluster_182
RUNDC2A	cluster_182
EPHA6	cluster_182
C14orf48	cluster_182
SLC9A8	cluster_182
MRPS16	cluster_182
SLC4A4	cluster_196
ZNF192	cluster_196
MRAS	cluster_196
PYGM	cluster_196
FOLH1B	cluster_196
BRD4	cluster_196
SCNM1	cluster_196
RALB	cluster_196
MRPS12	cluster_196
CALCB	cluster_196
PKD2	cluster_196
ELL	cluster_196
NEXN	cluster_196
ZMAT4	cluster_196
BCL11A	cluster_202
LASS2	cluster_202
SMO	cluster_202
ZNF10	cluster_202
HIST2H2BE	cluster_202
BANF1	cluster_202
SBK1	cluster_202
FBP1	cluster_202
TRPM6	cluster_202
MAGED2	cluster_202
GPBP1L1	cluster_202
CCR8	cluster_202
CHMP5	cluster_202
FARSA	cluster_202
TNFSF10	cluster_202
C19orf60	cluster_218
TNFRSF4	cluster_218
RPP21	cluster_218
TMSB4Y	cluster_218
SFTPD	cluster_218
ATP5SL	cluster_218
SOHLH2	cluster_218
SEMA6A	cluster_218
ABCC8	cluster_218
LRRC6	cluster_218
MAT1A	cluster_218
SEPT2	cluster_218
PPID	cluster_218
BPNT1	cluster_218
ALDH16A1	cluster_218
TSNAXIP1	cluster_224
RAPSN	cluster_224
GK3P	cluster_224
TRIM21	cluster_224
KRT8	cluster_224
IL12RB1	cluster_224
RFWD3	cluster_224
YIF1B	cluster_224
FOLR1	cluster_224
NDUFB3	cluster_224
F2RL1	cluster_224
CPSF2	cluster_224
UCP3	cluster_224
TFB2M	cluster_224
GBP2	cluster_224
ARR3	cluster_247
FOXRED1	cluster_247
ALDH3A2	cluster_247
NSMAF	cluster_247
AP1S1	cluster_247
FOXL2	cluster_247
C15orf29	cluster_247
TMEM77	cluster_247
HPS4	cluster_247
DRG2	cluster_247
GABRR2	cluster_247
FAM123A	cluster_247
CPS1	cluster_247
FXYD3	cluster_247
MAP3K7IP3	cluster_247
